5, 17368
1, 17372
0, 17434
0, 17790
51, 19684
52, 19684
51, 19684
53, 19684
53, 19684
51, 19684
52, 19684
52, 19684
51, 19684
50, 19684
54, 19684
53, 19684
53, 19684
53, 19684
53, 19684
54, 19684
54, 19684
99, 19684
48, 19684
48, 19684
48, 19684
52, 19684
51, 19684
51, 19684
48, 19684
51, 19684
49, 19684
50, 19684
48, 19684
49, 19684
53, 19684
53, 19684
53, 19684
53, 19684
54, 19684
55, 19684
53, 19684
51, 19684
52, 19684
51, 19684
53, 19684
52, 19684
47, 19684
50, 19684
49, 19684
99, 19684
51, 19684
51, 19684
52, 19684
52, 19684
53, 19684
53, 19684
54, 19684
54, 19684
53, 19684
54, 19684
53, 19684
53, 19684
53, 19684
51, 19684
54, 19684
52, 19684
55, 19684
54, 19684
55, 19684
54, 19684
55, 19684
55, 19684
55, 19684
51, 19684
54, 19684
55, 19684
54, 19684
53, 19684
56, 19686
55, 19686
56, 19686
54, 19686
49, 19686
57, 19686
53, 19686
57, 19686
57, 19686
57, 19686
57, 19686
57, 19686
56, 19686
58, 19686
53, 19686
59, 19686
53, 19686
57, 19686
58, 19686
57, 19686
52, 19686
52, 19686
51, 19686
51, 19686
53, 19686
51, 19686
52, 19686
51, 19686
51, 19686
51, 19686
50, 19686
51, 19686
51, 19686
50, 19686
49, 19686
49, 19686
52, 19686
51, 19686
52, 19686
51, 19686
52, 19686
51, 19686
52, 19686
52, 19686
53, 19686
52, 19686
51, 19686
53, 19686
53, 19686
52, 19686
49, 19686
53, 19686
53, 19686
53, 19686
53, 19686
54, 19686
55, 19686
52, 19686
54, 19686
56, 19686
54, 19686
54, 19686
54, 19686
55, 19686
55, 19686
53, 19686
51, 19686
55, 19686
56, 19686
52, 19686
50, 19686
47, 19686
52, 19686
51, 19686
53, 19686
52, 19686
51, 19686
53, 19686
52, 19686
53, 19686
53, 19686
52, 19686
52, 19686
50, 19686
51, 19686
52, 19686
52, 19686
53, 19686
51, 19686
51, 19686
50, 19686
48, 19686
52, 19686
49, 19686
50, 19686
51, 19686
45, 19686
48, 19686
52, 19686
48, 19686
47, 19686
46, 19686
51, 19686
54, 19686
54, 19686
52, 19686
53, 19686
53, 19686
51, 19686
56, 19686
54, 19686
51, 19686
47, 19686
47, 19686
48, 19686
50, 19686
50, 19686
47, 19686
54, 19686
54, 19686
54, 19686
50, 19686
55, 19686
55, 19686
50, 19686
49, 19686
50, 19686
51, 19686
52, 19686
53, 19686
50, 19686
53, 19686
52, 19686
51, 19686
55, 19686
52, 19686
43, 19686
53, 19686
53, 19686
52, 19686
52, 19686
51, 19686
50, 19686
50, 19686
52, 19686
51, 19686
51, 19686
51, 19686
48, 19686
48, 19686
53, 19686
49, 19686
47, 19686
49, 19686
49, 19686
47, 19686
50, 19686
52, 19686
52, 19686
52, 19686
52, 19686
52, 19686
53, 19686
53, 19686
51, 19686
53, 19686
51, 19686
53, 19686
52, 19686
52, 19686
52, 19686
54, 19686
51, 19686
51, 19686
50, 19686
54, 19686
52, 19686
99, 19686
52, 19686
48, 19686
51, 19686
52, 19686
51, 19686
50, 19686
49, 19686
51, 19686
52, 19686
53, 19686
54, 19686
53, 19686
99, 19686
52, 19686
52, 19686
49, 19686
52, 19686
50, 19686
52, 19686
51, 19686
51, 19686
46, 19686
44, 19686
42, 19686
47, 19686
52, 19686
52, 19686
52, 19686
52, 19686
50, 19686
50, 19686
54, 19686
53, 19686
53, 19686
53, 19686
54, 19686
54, 19686
55, 19686
54, 19686
54, 19686
54, 19686
53, 19686
55, 19686
53, 19686
53, 19686
56, 19686
54, 19686
54, 19686
56, 19686
56, 19686
50, 19686
53, 19686
56, 19686
55, 19686
56, 19686
57, 19686
55, 19686
56, 19686
56, 19686
55, 19686
56, 19686
56, 19686
55, 19686
57, 19686
57, 19686
56, 19686
57, 19686
54, 19686
57, 19686
56, 19686
57, 19686
52, 19686
49, 19686
46, 19686
49, 19686
50, 19686
49, 19686
52, 19686
51, 19686
51, 19686
52, 19686
49, 19686
52, 19686
50, 19686
50, 19686
52, 19686
52, 19686
52, 19686
53, 19686
51, 19686
52, 19686
52, 19686
53, 19686
54, 19686
54, 19686
54, 19686
54, 19686
51, 19686
54, 19686
53, 19686
53, 19686
53, 19686
53, 19686
52, 19686
52, 19686
51, 19686
56, 19686
54, 19686
52, 19686
56, 19686
54, 19686
54, 19686
49, 19686
52, 19686
49, 19686
54, 19686
57, 19686
56, 19686
57, 19686
56, 19686
55, 19686
56, 19686
52, 19686
56, 19686
53, 19686
56, 19686
57, 19686
56, 19686
56, 19686
56, 19686
54, 19686
58, 19686
57, 19686
57, 19686
55, 19686
58, 19686
56, 19686
57, 19686
58, 19686
57, 19686
57, 19686
56, 19686
58, 19686
58, 19686
59, 19686
57, 19686
56, 19686
60, 19686
57, 19686
99, 19686
50, 19686
50, 19686
50, 19686
50, 19686
51, 19686
47, 19686
51, 19686
52, 19686
51, 19686
48, 19686
51, 19686
47, 19686
48, 19686
49, 19686
49, 19686
47, 19686
52, 19686
51, 19686
50, 19686
52, 19686
51, 19686
51, 19686
52, 19686
50, 19686
50, 19686
53, 19686
53, 19686
53, 19686
52, 19686
54, 19686
53, 19686
54, 19686
55, 19686
55, 19686
56, 19686
54, 19686
53, 19686
53, 19686
52, 19686
51, 19686
53, 19686
53, 19686
51, 19686
52, 19686
54, 19686
54, 19686
53, 19686
50, 19686
54, 19686
53, 19686
53, 19686
54, 19686
53, 19686
54, 19686
51, 19686
99, 19686
52, 19686
49, 19686
51, 19686
52, 19686
53, 19686
49, 19686
51, 19686
51, 19686
54, 19686
53, 19686
52, 19686
55, 19686
51, 19686
51, 19686
51, 19686
52, 19686
52, 19686
53, 19686
52, 19686
53, 19686
48, 19686
49, 19686
52, 19686
52, 19686
54, 19686
54, 19686
52, 19686
54, 19686
54, 19686
53, 19686
54, 19686
55, 19686
51, 19686
50, 19686
55, 19686
54, 19686
49, 19686
51, 19686
47, 19686
49, 19686
52, 19686
52, 19686
50, 19686
51, 19686
53, 19686
53, 19686
53, 19686
53, 19686
46, 19686
47, 19686
55, 19686
54, 19686
53, 19686
53, 19686
52, 19686
51, 19686
48, 19686
51, 19686
53, 19686
53, 19686
53, 19686
53, 19686
99, 19686
53, 19686
51, 19686
54, 19686
51, 19686
52, 19686
52, 19686
53, 19686
52, 19686
52, 19686
53, 19686
54, 19686
54, 19686
53, 19686
52, 19686
52, 19686
51, 19686
53, 19686
52, 19686
51, 19686
52, 19686
53, 19686
52, 19686
54, 19686
53, 19686
51, 19686
50, 19686
53, 19686
53, 19686
53, 19686
54, 19686
51, 19686
54, 19686
54, 19686
53, 19686
54, 19686
54, 19686
52, 19686
51, 19686
51, 19686
51, 19686
50, 19686
52, 19686
51, 19686
52, 19686
52, 19686
50, 19686
49, 19686
53, 19686
53, 19686
53, 19686
51, 19686
52, 19686
52, 19686
52, 19686
53, 19686
53, 19686
53, 19686
53, 19686
51, 19686
51, 19686
51, 19686
52, 19686
52, 19686
52, 19686
52, 19686
52, 19686
53, 19686
52, 19686
50, 19686
53, 19686
53, 19686
53, 19686
53, 19686
53, 19686
52, 19686
52, 19686
52, 19686
54, 19686
55, 19686
56, 19686
54, 19686
54, 19686
52, 19686
55, 19686
57, 19686
53, 19686
55, 19686
56, 19686
55, 19686
55, 19686
57, 19686
56, 19686
54, 19686
55, 19686
53, 19686
52, 19686
57, 19686
55, 19686
53, 19686
55, 19686
52, 19686
57, 19686
56, 19686
57, 19686
56, 19686
56, 19686
57, 19686
57, 19686
55, 19686
54, 19686
54, 19686
56, 19686
56, 19686
57, 19686
57, 19686
58, 19686
58, 19686
58, 19686
58, 19686
59, 19686
54, 19686
55, 19686
54, 19686
58, 19686
59, 19686
57, 19686
58, 19686
60, 19686
57, 19686
55, 19686
60, 19686
59, 19686
54, 19686
56, 19686
58, 19686
54, 19686
59, 19686
61, 19686
59, 19686
61, 19686
61, 19686
99, 19686
51, 19686
53, 19686
52, 19686
53, 19686
53, 19686
51, 19686
52, 19686
53, 19686
55, 19686
53, 19686
51, 19686
54, 19686
53, 19686
50, 19686
48, 19686
52, 19686
52, 19686
53, 19686
48, 19686
52, 19686
49, 19686
53, 19686
53, 19686
54, 19686
52, 19686
51, 19686
47, 19686
52, 19686
52, 19686
52, 19686
53, 19686
51, 19686
50, 19686
52, 19686
52, 19686
53, 19686
53, 19686
52, 19686
53, 19686
55, 19686
51, 19686
52, 19686
55, 19686
51, 19686
53, 19686
53, 19686
54, 19686
52, 19686
53, 19686
54, 19686
49, 19686
54, 19686
54, 19686
56, 19686
53, 19686
52, 19686
52, 19686
50, 19686
51, 19686
53, 19686
51, 19686
51, 19686
53, 19686
54, 19686
53, 19686
53, 19686
53, 19686
53, 19686
55, 19686
54, 19686
54, 19686
55, 19686
54, 19686
55, 19686
54, 19686
51, 19686
52, 19686
52, 19686
52, 19686
53, 19686
52, 19686
53, 19686
55, 19686
53, 19686
53, 19686
53, 19686
53, 19686
53, 19686
53, 19686
53, 19686
49, 19686
51, 19686
49, 19686
52, 19686
50, 19686
53, 19686
53, 19686
51, 19686
52, 19686
55, 19686
53, 19686
51, 19686
52, 19686
54, 19686
54, 19686
53, 19686
52, 19686
48, 19686
49, 19686
49, 19686
49, 19686
52, 19686
51, 19686
50, 19686
50, 19686
51, 19686
51, 19686
55, 19686
55, 19686
54, 19686
55, 19686
55, 19686
51, 19686
52, 19686
56, 19686
54, 19686
57, 19686
55, 19686
56, 19686
56, 19686
57, 19686
56, 19686
56, 19686
58, 19686
57, 19686
54, 19686
56, 19686
57, 19686
57, 19686
57, 19686
55, 19686
58, 19686
55, 19686
54, 19686
55, 19686
58, 19686
59, 19686
58, 19686
57, 19686
53, 19686
56, 19686
58, 19686
48, 19686
55, 19686
50, 19686
50, 19686
52, 19686
45, 19686
52, 19686
51, 19686
51, 19686
53, 19686
53, 19686
54, 19686
50, 19686
50, 19686
54, 19686
54, 19686
54, 19686
54, 19686
55, 19686
54, 19686
54, 19686
54, 19686
49, 19686
54, 19686
54, 19686
55, 19686
53, 19686
55, 19686
52, 19686
53, 19686
49, 19686
50, 19686
50, 19686
53, 19686
53, 19686
53, 19686
54, 19686
54, 19686
54, 19686
55, 19686
54, 19686
55, 19686
54, 19686
54, 19686
54, 19686
55, 19686
55, 19686
55, 19686
55, 19686
55, 19686
53, 19686
55, 19686
54, 19686
51, 19686
54, 19686
55, 19686
54, 19686
55, 19686
51, 19686
44, 19686
56, 19686
55, 19686
55, 19686
56, 19686
56, 19686
53, 19686
55, 19686
58, 19686
58, 19686
57, 19686
57, 19686
58, 19686
59, 19686
55, 19686
52, 19686
53, 19686
52, 19686
51, 19686
48, 19686
52, 19686
52, 19686
52, 19686
52, 19686
51, 19686
52, 19686
50, 19686
51, 19686
53, 19686
50, 19686
50, 19686
51, 19686
52, 19686
49, 19686
51, 19686
47, 19686
53, 19686
53, 19686
50, 19686
54, 19686
54, 19686
54, 19686
51, 19686
51, 19686
48, 19686
48, 19686
46, 19686
52, 19686
53, 19686
50, 19686
51, 19686
53, 19686
54, 19686
54, 19686
54, 19686
52, 19686
54, 19686
53, 19686
53, 19686
52, 19686
53, 19686
53, 19686
53, 19686
54, 19686
54, 19686
54, 19686
54, 19686
55, 19686
52, 19686
52, 19686
53, 19686
54, 19686
52, 19686
53, 19686
54, 19686
54, 19686
54, 19686
53, 19686
54, 19686
54, 19686
54, 19686
54, 19686
55, 19686
55, 19686
55, 19686
56, 19686
54, 19686
55, 19686
55, 19686
56, 19686
55, 19686
55, 19686
53, 19686
56, 19686
55, 19686
55, 19686
54, 19686
56, 19686
51, 19686
46, 19686
49, 19686
53, 19686
54, 19686
49, 19686
53, 19686
53, 19686
52, 19686
49, 19686
53, 19686
54, 19686
54, 19686
53, 19686
55, 19686
55, 19686
55, 19686
54, 19686
56, 19686
55, 19686
55, 19686
55, 19686
55, 19686
55, 19686
56, 19686
55, 19686
55, 19686
52, 19686
48, 19686
57, 19686
52, 19686
56, 19686
53, 19686
55, 19686
53, 19686
54, 19686
53, 19686
53, 19686
54, 19686
53, 19686
53, 19686
53, 19686
53, 19686
51, 19686
51, 19686
53, 19686
53, 19686
51, 19686
51, 19686
52, 19686
52, 19686
51, 19686
53, 19686
55, 19686
56, 19686
54, 19686
53, 19686
55, 19686
51, 19686
54, 19686
56, 19686
57, 19686
54, 19686
57, 19686
52, 19686
52, 19686
52, 19686
48, 19686
48, 19686
50, 19686
50, 19686
52, 19686
51, 19686
52, 19686
53, 19686
50, 19686
49, 19686
50, 19686
54, 19686
50, 19686
50, 19686
53, 19686
51, 19686
54, 19686
54, 19686
54, 19686
48, 19686
54, 19686
53, 19686
54, 19686
50, 19686
50, 19686
53, 19686
54, 19686
53, 19686
53, 19686
52, 19686
54, 19686
53, 19686
48, 19686
47, 19686
50, 19686
54, 19686
54, 19686
51, 19686
54, 19686
53, 19686
50, 19686
47, 19686
53, 19686
56, 19686
55, 19686
55, 19686
55, 19686
55, 19686
56, 19686
54, 19686
99, 19686
51, 19686
52, 19686
52, 19686
52, 19686
52, 19686
53, 19686
46, 19686
52, 19686
49, 19686
53, 19686
53, 19686
41, 19686
51, 19686
53, 19686
50, 19686
53, 19686
52, 19686
52, 19686
53, 19686
54, 19686
53, 19686
53, 19686
53, 19686
54, 19686
54, 19686
53, 19686
52, 19686
52, 19686
52, 19686
52, 19686
52, 19686
53, 19686
53, 19686
53, 19686
53, 19686
51, 19686
52, 19686
53, 19686
53, 19686
78, 19686
48, 19686
52, 19686
49, 19686
52, 19686
52, 19686
53, 19686
50, 19686
52, 19686
49, 19686
51, 19686
51, 19686
54, 19686
54, 19686
54, 19686
53, 19686
55, 19686
53, 19686
54, 19686
52, 19686
51, 19686
54, 19686
52, 19686
52, 19686
52, 19686
50, 19686
50, 19686
52, 19686
52, 19686
53, 19686
53, 19686
53, 19686
49, 19686
48, 19686
52, 19686
54, 19686
55, 19686
55, 19686
54, 19686
45, 19686
53, 19686
52, 19686
52, 19686
53, 19686
52, 19686
52, 19686
53, 19686
54, 19686
53, 19686
49, 19686
44, 19686
52, 19686
54, 19686
53, 19686
54, 19686
52, 19686
51, 19686
52, 19686
52, 19686
53, 19686
53, 19686
52, 19686
51, 19686
50, 19686
52, 19686
54, 19686
51, 19686
48, 19686
54, 19686
54, 19686
52, 19686
48, 19686
54, 19686
54, 19686
54, 19686
54, 19686
54, 19686
55, 19686
54, 19686
54, 19686
55, 19686
47, 19686
53, 19686
47, 19686
52, 19686
52, 19686
53, 19686
53, 19686
49, 19686
53, 19686
54, 19686
53, 19686
53, 19686
50, 19686
54, 19686
52, 19686
52, 19686
53, 19686
53, 19686
53, 19686
54, 19686
54, 19686
55, 19686
55, 19686
54, 19686
55, 19686
54, 19686
53, 19686
52, 19686
55, 19686
54, 19686
56, 19686
56, 19686
56, 19686
55, 19686
53, 19686
55, 19686
56, 19686
56, 19686
57, 19686
56, 19686
55, 19686
57, 19686
53, 19686
52, 19686
52, 19686
50, 19686
52, 19686
53, 19686
54, 19686
53, 19686
53, 19686
53, 19686
51, 19686
52, 19686
53, 19686
48, 19686
49, 19686
49, 19686
47, 19686
49, 19686
99, 19686
50, 19686
52, 19686
52, 19686
52, 19686
52, 19686
51, 19686
51, 19686
53, 19686
52, 19686
54, 19686
53, 19686
54, 19686
54, 19686
54, 19686
53, 19686
51, 19686
52, 19686
49, 19686
51, 19686
51, 19686
52, 19686
52, 19686
52, 19686
52, 19686
54, 19686
49, 19686
52, 19686
48, 19686
51, 19686
51, 19686
52, 19686
52, 19686
52, 19686
51, 19686
54, 19686
52, 19686
52, 19686
52, 19686
53, 19686
53, 19686
52, 19686
52, 19686
53, 19686
52, 19686
52, 19686
53, 19686
46, 19686
50, 19686
50, 19686
52, 19686
52, 19686
53, 19686
52, 19686
53, 19686
47, 19686
52, 19686
52, 19686
52, 19686
52, 19686
52, 19686
54, 19686
53, 19686
52, 19686
53, 19686
54, 19686
54, 19686
50, 19686
50, 19686
54, 19686
54, 19686
54, 19686
54, 19686
53, 19686
53, 19686
53, 19686
54, 19686
54, 19686
48, 19686
54, 19686
53, 19686
53, 19686
55, 19686
54, 19686
57, 19686
55, 19686
46, 19686
55, 19686
53, 19686
51, 19686
54, 19686
56, 19686
56, 19686
55, 19686
56, 19686
54, 20130
53, 20130
51, 20130
52, 20130
53, 20130
54, 20130
53, 20130
54, 20130
54, 20130
54, 20130
55, 20130
54, 20130
50, 20130
45, 20130
51, 20130
52, 20130
52, 20130
49, 20130
48, 20130
53, 20130
50, 20130
51, 20130
52, 20130
52, 20130
50, 20130
52, 20130
52, 20130
52, 20130
52, 20130
51, 20130
47, 20130
52, 20130
51, 20130
52, 20130
52, 20130
52, 20130
52, 20130
52, 20130
50, 20130
51, 20130
51, 20130
51, 20130
53, 20130
50, 20130
54, 20130
53, 20130
54, 20130
54, 20130
52, 20130
46, 20130
51, 20130
52, 20130
55, 20130
50, 20130
50, 20130
55, 20130
55, 20130
53, 20130
50, 20130
55, 20130
55, 20130
51, 20130
53, 20130
56, 20130
53, 20130
56, 20130
57, 20130
51, 20130
56, 20130
55, 20130
56, 20130
57, 20130
53, 20130
57, 20130
57, 20130
57, 20130
58, 20130
57, 20130
57, 20130
57, 20130
57, 20130
58, 20130
58, 20130
57, 20130
55, 20130
56, 20130
55, 20130
58, 20130
52, 20130
49, 20130
51, 20130
52, 20130
51, 20130
51, 20130
46, 20130
39, 20130
51, 20130
51, 20130
52, 20130
51, 20130
52, 20130
51, 20130
52, 20130
52, 20130
52, 20130
42, 20130
52, 20130
52, 20130
50, 20130
54, 20130
47, 20130
52, 20130
55, 20130
53, 20130
48, 20130
55, 20130
52, 20130
46, 20130
47, 20130
52, 20130
50, 20130
40, 20130
52, 20130
52, 20130
53, 20130
55, 20130
50, 20130
52, 20130
54, 20130
53, 20130
52, 20130
53, 20130
54, 20130
53, 20130
52, 20130
53, 20130
53, 20130
55, 20130
54, 20130
50, 20130
54, 20130
55, 20130
50, 20130
52, 20130
54, 20130
51, 20130
46, 20130
52, 20130
44, 20130
49, 20130
47, 20130
47, 20130
48, 20130
51, 20130
52, 20130
50, 20130
53, 20130
50, 20130
54, 20130
50, 20130
52, 20130
50, 20130
52, 20130
54, 20130
44, 20130
99, 20130
47, 20130
46, 20130
47, 20130
44, 20130
51, 20130
52, 20130
49, 20130
54, 20130
51, 20130
52, 20130
56, 20130
51, 20130
55, 20130
53, 20130
48, 20130
53, 20130
54, 20130
54, 20130
53, 20130
53, 20130
52, 20130
53, 20130
52, 20130
52, 20130
54, 20130
54, 20130
55, 20130
54, 20130
56, 20130
51, 20130
51, 20130
56, 20130
54, 20130
51, 20130
55, 20130
55, 20130
53, 20130
57, 20130
55, 20130
53, 20130
54, 20130
54, 20130
56, 20130
57, 20130
55, 20130
57, 20130
56, 20130
55, 20130
54, 20130
56, 20130
56, 20130
53, 20130
57, 20130
57, 20130
57, 20130
57, 20130
54, 20130
59, 20130
57, 20130
58, 20130
59, 20130
99, 20130
42, 20130
42, 20130
46, 20130
49, 20130
51, 20130
49, 20130
52, 20130
48, 20130
52, 20130
52, 20130
52, 20130
51, 20130
53, 20130
47, 20130
53, 20130
51, 20130
53, 20130
52, 20130
52, 20130
52, 20130
53, 20130
46, 20130
53, 20130
54, 20130
54, 20130
53, 20130
53, 20130
53, 20130
51, 20130
42, 20130
49, 20130
51, 20130
51, 20130
52, 20130
53, 20130
51, 20130
51, 20130
51, 20130
49, 20130
51, 20130
48, 20130
48, 20130
48, 20130
52, 20130
54, 20130
54, 20130
53, 20130
99, 20130
52, 20130
52, 20130
53, 20130
53, 20130
54, 20130
52, 20130
53, 20130
53, 20130
54, 20130
53, 20130
54, 20130
99, 20130
52, 20130
46, 20130
49, 20130
52, 20130
52, 20130
53, 20130
52, 20130
49, 20130
52, 20130
48, 20130
51, 20130
99, 20130
51, 20130
52, 20130
51, 20130
50, 20130
52, 20130
49, 20130
50, 20130
53, 20130
54, 20130
53, 20130
53, 20130
99, 20130
52, 20130
52, 20130
52, 20130
52, 20130
52, 20130
52, 20130
53, 20130
53, 20130
53, 20130
53, 20130
53, 20130
53, 20130
55, 20130
47, 20130
53, 20130
53, 20130
52, 20130
52, 20130
53, 20130
50, 20130
52, 20130
52, 20130
52, 20130
53, 20130
52, 20130
53, 20130
53, 20130
54, 20130
54, 20130
53, 20130
54, 20130
54, 20130
54, 20130
54, 20130
50, 20130
53, 20130
53, 20130
54, 20130
54, 20130
54, 20130
53, 20130
54, 20130
55, 20130
55, 20130
56, 20130
54, 20130
53, 20130
55, 20130
51, 20130
54, 20130
53, 20130
54, 20130
55, 20130
54, 20130
56, 20130
54, 20130
56, 20130
56, 20130
54, 20130
56, 20130
57, 20130
56, 20130
59, 20130
56, 20130
54, 20130
57, 20130
51, 20130
51, 20130
52, 20130
51, 20130
51, 20130
52, 20130
51, 20130
49, 20130
52, 20130
99, 20130
49, 20130
51, 20130
51, 20130
52, 20130
53, 20130
54, 20130
52, 20130
49, 20130
53, 20130
52, 20130
53, 20130
55, 20130
54, 20130
52, 20130
54, 20130
53, 20130
54, 20130
55, 20130
54, 20130
53, 20130
55, 20130
55, 20130
54, 20130
56, 20130
54, 20130
51, 20130
51, 20130
52, 20130
52, 20130
48, 20130
49, 20130
53, 20130
49, 20130
53, 20130
51, 20130
50, 20130
51, 20130
51, 20130
52, 20130
52, 20130
51, 20130
51, 20130
52, 20130
52, 20130
52, 20130
52, 20130
54, 20130
53, 20130
52, 20130
53, 20130
51, 20130
52, 20130
49, 20130
50, 20130
49, 20130
51, 20130
53, 20130
52, 20130
46, 20130
52, 20130
52, 20130
51, 20130
52, 20130
45, 20130
52, 20130
51, 20130
51, 20130
52, 20130
52, 20130
52, 20130
52, 20130
52, 20130
54, 20130
49, 20130
52, 20130
52, 20130
49, 20130
54, 20130
51, 20130
54, 20130
54, 20130
54, 20130
55, 20130
54, 20130
55, 20130
54, 20130
50, 20130
55, 20130
56, 20130
56, 20130
55, 20130
55, 20130
54, 20130
51, 20130
52, 20130
51, 20130
54, 20130
52, 20130
53, 20130
53, 20130
54, 20130
52, 20130
50, 20130
54, 20130
51, 20130
53, 20130
55, 20130
51, 20130
52, 20130
52, 20130
51, 20130
52, 20130
52, 20130
53, 20130
53, 20130
52, 20130
52, 20130
50, 20130
51, 20130
47, 20130
52, 20130
52, 20130
51, 20130
51, 20130
53, 20130
52, 20130
52, 20130
53, 20130
54, 20130
52, 20130
54, 20130
53, 20130
52, 20130
53, 20130
54, 20130
54, 20130
52, 20130
55, 20130
55, 20130
55, 20130
54, 20130
49, 20130
47, 20130
45, 20130
51, 20130
48, 20130
51, 20130
50, 20130
52, 20130
51, 20130
54, 20130
53, 20130
53, 20130
53, 20130
53, 20130
53, 20130
52, 20130
54, 20130
49, 20130
54, 20130
55, 20130
55, 20130
54, 20130
53, 20130
55, 20130
54, 20130
54, 20130
56, 20130
55, 20130
55, 20130
56, 20130
55, 20130
56, 20130
48, 20130
51, 20130
52, 20130
52, 20130
52, 20130
52, 20130
52, 20130
53, 20130
53, 20130
54, 20130
53, 20130
53, 20130
53, 20130
54, 20130
54, 20130
53, 20130
54, 20130
99, 20352
53, 20352
53, 20352
51, 20352
51, 20352
51, 20352
53, 20352
54, 20352
53, 20352
55, 20352
53, 20352
51, 20352
51, 20352
55, 20352
51, 20352
54, 20352
55, 20352
55, 20352
53, 20352
53, 20352
53, 20352
55, 20352
80, 20352
52, 20352
53, 20352
53, 20352
54, 20352
53, 20352
53, 20352
52, 20352
53, 20352
53, 20352
52, 20352
52, 20352
51, 20352
52, 20352
52, 20352
52, 20352
51, 20352
52, 20352
51, 20352
50, 20352
53, 20352
51, 20352
48, 20352
52, 20352
47, 20352
47, 20352
47, 20352
49, 20352
47, 20352
47, 20352
53, 20352
53, 20352
53, 20352
53, 20352
53, 20352
53, 20352
53, 20352
53, 20352
53, 20352
55, 20352
53, 20352
49, 20352
53, 20352
53, 20352
54, 20352
53, 20352
54, 20352
55, 20352
54, 20352
54, 20352
55, 20352
54, 20352
55, 20352
53, 20352
51, 20352
